Number,File Name,Member,Duration,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,DCT_1,DCT_2,DCT_3,DCT_4,DCT_5,DCT_6,DCT_7,DCT_8,DCT_9,DCT_10,DCT_11,DCT_12,DCT_13,Fluency Label
1004,230s2,student,2.745034013605442,-459.33203,152.51793,32.35937,5.664583,-1.1527625,-0.78401893,-19.93272,-2.5163815,-1.9364303,-3.292621,-3.5139961,-6.541369,-6.3957386,-1.6524737,0.89223534,-0.7329714,0.909588,-0.42681983,0.15732348,-0.4208428,0.30783087,-0.10022347,0.28418756,-0.1882376,0.019612795,-0.0026657965,0.0006413403,0.00027965935,-0.0016432193,-0.002589108,0.0010682736,-0.0013562058,-0.0014826031,-0.00020024311,-0.00013544483,-0.00235495,-0.0005876968,-0.00093813695,1
1005,230s1,student,2.213968253968254,-398.67807,143.33298,15.593948,10.559819,3.105163,0.7734534,-23.784948,-4.4165764,-2.2704728,-2.4321125,-7.790597,-5.478353,-7.471908,-1.4996545,0.56602013,-0.48404402,0.7718326,-0.27408737,0.07563591,-0.42313224,0.3117168,-0.19453193,0.32669103,-0.08817949,-0.049940232,0.0023814056,0.0024115841,-0.0014775565,-0.0015581851,-0.0007214857,0.0006400309,-0.000115564064,1.25286115e-05,-0.00077057834,-9.036034e-05,0.002129959,-0.00047792363,-0.00074123545,1
1006,230s9,student,8.491927437641724,-437.68356,153.00931,19.86467,0.45064136,-1.3364416,-0.18119669,-16.919605,-5.1391225,-2.4507294,-2.7220666,-4.832053,-6.8130984,-8.491134,-1.9646627,1.2415498,-0.71568143,0.9421257,-0.5550852,0.2618446,-0.5562523,0.5337738,-0.32362306,0.407757,-0.39213735,0.14239974,0.00062166393,0.00067456084,-0.0012357461,-0.00062102533,0.001829125,0.00083794224,-0.00023932788,-0.00064153434,0.0007747699,0.0006253753,-0.0007451623,0.0012741681,-0.0016610507,1
1007,230s21,student,5.126984126984127,-473.29047,171.68504,26.01838,-0.8731598,-2.3457153,-0.77568555,-14.4563265,-7.1486936,-3.9044657,-3.3240209,-6.1823716,-5.0568023,-6.114303,-1.896847,1.0882479,-0.59826076,0.9198567,-0.608729,0.31053022,-0.53133726,0.49407926,-0.30953592,0.33297914,-0.23805036,0.058218297,-0.0005580793,-0.00024413082,-0.00016275505,-0.001100694,-0.0011380119,0.0005594685,0.0002662029,-0.0010880795,-0.00038003476,0.0007889337,-0.00041118488,-0.0011881973,0.00024094974,1
1008,230s26,student,4.881995464852608,-422.60187,163.59102,6.3229017,7.2418685,-5.713407,3.8415973,-23.65462,-4.525015,-5.061442,-5.334071,-11.170756,-3.806927,-8.819963,-1.7758954,1.0874537,-0.8377705,0.94182473,-0.48191288,0.4052694,-0.67287713,0.35705012,-0.21051495,0.453391,-0.2509829,0.01812209,-0.0011500547,0.00036059375,-0.00030815977,0.000102975,0.0012332797,0.0006929765,0.00081620185,-0.00049421866,-0.0004937583,0.00053144246,-0.0009054808,-0.001131072,-0.00020245436,1
1009,230s7,student,6.532743764172336,-535.3747,184.54759,28.553259,5.020809,-13.528847,9.987122,-17.948326,0.19615829,-9.654781,3.4776356,-8.572721,-0.7062863,-10.737239,-1.683107,0.5230607,-0.27472037,0.80039746,-0.3122212,0.15467536,-0.24438557,-0.01941971,0.059030745,0.013783981,0.0024055964,-0.0015052408,3.868511e-05,5.1166524e-05,0.00013103931,0.000482654,-0.00015776764,-0.00014133792,3.0654704e-05,0.0005698366,0.00029115455,-5.621306e-05,0.00018196463,-0.00078331254,0.0007424415,1
1010,230s4,student,12.088027210884354,-368.23404,138.92728,11.56175,4.4353943,-0.7091183,-2.3103397,-20.416739,-9.421944,-1.6115081,-3.160077,-5.6346145,-6.452008,-7.6237226,-1.8064276,1.0989285,-0.56702137,0.675859,-0.41326195,0.13958128,-0.29024538,0.27034727,-0.24438795,0.36456913,-0.22812396,0.05065284,-0.0017240793,-0.00018489614,0.0022246244,0.0010767768,-0.0012211433,-0.0004163569,-0.0018004559,0.0007407768,0.00069025316,0.0015262563,0.0010384955,-0.0004645345,0.0008020955,1
1011,234s4,student,1.279002267573696,-470.3393,143.27417,37.10587,8.279037,-12.300924,13.98174,-24.47034,-8.7374325,-6.533023,-6.2370996,-11.4810505,-5.233577,-9.492853,-1.0291458,0.014642958,-0.5037813,0.1794931,0.2740273,0.4144944,-0.18156253,0.104237325,-0.52819544,0.24920289,0.03850766,0.020670509,0.0012900488,-0.0002952587,-0.0004970924,-0.0008232156,-0.0007009314,0.00022842264,4.740511e-05,-0.00040890242,-8.978366e-06,0.00028467108,5.5764496e-05,-0.000565312,-0.0010625748,1
1012,234s3,student,2.744988662131519,-422.24673,147.4765,27.301039,8.196166,-2.045536,3.2412064,-33.75241,-0.63456786,-9.563498,-6.3184366,-12.288545,-7.0000744,-10.695217,-1.1424092,0.102964215,-0.38396406,0.63044524,-0.16743706,0.05947937,-0.064772435,-0.00567716,-0.18207073,0.19675255,0.07824248,-0.04957964,-4.9998896e-05,-0.0007917918,-0.0009664007,0.00016727738,-7.385448e-05,0.00022801032,-0.00017353412,0.00023227537,0.0007373719,-0.00079178193,-0.00047431636,0.0003495466,0.0009735714,1
1013,234s9,student,2.0170068027210886,-505.39316,158.99536,39.516354,0.83795846,-1.5488718,-4.979774,-22.406599,2.513092,-11.079994,-4.077401,-10.351554,-4.683119,-6.436829,-1.6107179,0.4662765,-0.40711644,1.3995917,-0.65887743,-0.40052113,-0.30268115,0.6675177,0.06452292,0.022598363,-0.3458408,0.13991952,0.00050516136,0.0011044722,-0.0007936647,-0.00055246707,-0.0006106413,0.00032165402,0.0013188038,0.00031749532,0.00017576545,0.00017176702,-0.00065155944,-9.163798e-05,-5.816252e-05,1
1014,230s17,student,25.33700680272109,-516.0142,183.03911,17.92189,10.7602215,-14.951121,9.055155,-19.143051,3.0394473,-8.086141,1.0460641,-12.021622,0.94841355,-9.47011,-1.2267077,0.36043268,-0.5487287,0.37105036,-0.16745684,0.5539344,-0.3006836,0.11747204,-0.17724806,0.10865868,-0.13999255,0.10498907,-0.0006746565,0.000343304,0.00012235335,0.00021080597,0.00014172346,0.00093321246,0.00019349038,-6.4263964e-05,-0.00061380747,6.650093e-05,0.00061288837,0.00020433756,0.0003088873,1
1015,230s23,student,22.28,-489.33365,153.35757,37.300766,-1.2870936,-2.164142,-1.0765693,-12.743758,-6.2466393,-0.2447213,-4.3238606,-6.912857,-4.991284,-6.933298,-1.8770486,1.1230274,-0.39246485,0.30973044,-0.10822634,-0.100283675,0.02119569,-0.11851987,0.16121444,0.07641348,-0.012182139,-0.05838484,-0.00039865525,0.0006895164,-0.0001569945,0.00017410654,-0.00083416584,0.0011517412,-0.0012646834,0.00039599222,-0.0003301094,0.00010007052,-0.0001772657,-4.770436e-05,0.00013276076,1
1016,230s18,student,10.219002267573696,-442.90192,155.81456,22.240042,1.636343,1.3979795,-4.210948,-15.849508,-7.0288773,-1.086153,-6.456285,-8.717001,-5.986216,-6.756182,-2.5676243,2.6375563,-1.7619802,1.4501007,-1.3245113,1.035852,-0.82557064,0.59413683,-0.53022707,0.70723724,-0.544562,0.14805049,-0.00090274203,0.0012677903,0.00031870967,-7.6462515e-05,0.0007253124,-0.0001516183,0.0010448406,8.310769e-05,0.00024247264,0.00014274067,-0.00026804867,-0.00013984443,0.0011370005,0
1017,234s21,student,6.450022675736961,-365.49695,131.86832,13.722548,-1.3855201,-6.185309,16.015427,-15.672385,-7.071845,-11.819608,-3.1974692,-4.811869,-5.884898,-5.099639,-1.403358,0.6343494,-1.1225117,1.4003795,-0.4177674,0.2707288,-0.50560665,0.04423447,0.06395553,0.14232318,-0.008133525,-0.014081174,8.296525e-06,0.0009750605,-0.00029182408,-0.001862589,-0.00015209959,0.00066457933,0.0032511782,0.0009890246,-7.155593e-05,-0.0006205791,-0.0020022455,-0.00026879547,0.0003995581,1
1018,234s22,student,11.348979591836734,-318.81274,121.95647,-16.55376,-0.18918982,-11.4981785,10.13026,-20.94886,1.3086796,-13.844113,-10.130701,-5.2772455,-6.1400476,-10.767293,-1.4685578,0.71055794,-0.8241861,0.9903915,-0.424286,0.31699842,-0.4422421,0.2605847,-0.2433095,0.31772453,-0.1154982,0.016717354,-0.0018286005,-0.0008104126,-0.0021634656,0.0010056264,0.0012035443,-0.00018343303,-0.0001812733,0.00014742967,0.00077214674,0.00015480394,0.0013998118,0.0009433412,0.00069571735,1
1019,234s2,student,6.161995464852608,-513.3998,164.89374,20.505512,8.214436,-6.5968504,2.8515022,-23.04668,-0.7247585,-6.0047045,-3.9439754,-8.897495,-1.07351,-11.014165,-0.8541475,-0.5360499,-0.2319292,0.7359271,0.30677113,-0.22536272,-0.5021827,0.26210314,0.0023102658,0.27896845,-0.14608376,-0.037103776,-0.00051211315,-0.00016430172,0.000851875,-0.0007430207,0.00015298213,-4.2928776e-05,0.00010115908,0.0008183834,0.00026100088,0.0003293223,5.543309e-05,-0.00038124088,0.00087385916,1
1020,234s7,student,5.459002267573696,-350.58148,141.7328,15.384952,6.772182,6.001856,-6.1068363,-29.478056,-11.58653,-14.590515,-15.502424,-12.412846,-1.0732778,-11.641496,-1.2994877,-0.029257266,0.056836993,0.8094846,-0.35184318,-0.27902323,-0.111927435,0.44269425,-0.2320085,0.11157359,-0.15009561,0.11793497,0.0016012597,-0.0006271255,0.0030437307,-0.00097396306,0.0032741036,-0.0018674138,0.0015644942,-0.001460335,0.003301281,-0.0022073858,0.0028229489,-0.0013322127,0.0014835091,1
1021,234s15,student,16.22498866213152,-373.2239,144.25545,33.86898,3.790927,-8.91408,-4.568452,-26.29401,-4.067833,-12.593657,-10.83241,-10.268273,-7.310889,-6.1657176,-1.4519509,0.59077346,-1.0220988,1.2922027,-0.3089309,0.17642392,-0.5007451,0.13903187,0.09982394,0.15235826,-0.08703461,-0.04191462,-0.0016548139,-0.00090777926,-0.0012325986,-0.0031436598,9.9314806e-05,-0.0005973437,-0.003684863,0.0035517123,0.0024013773,0.002569728,0.0021195356,-0.0010129176,0.0006926836,1
1022,234s12,student,24.125986394557824,-374.52237,152.2422,18.859861,2.2159312,1.1441755,-5.439053,-31.823479,-4.543131,-21.05984,-6.4494996,-7.950088,-10.723817,-3.0705333,-1.2160584,-0.08521457,-0.13996698,0.94395465,-0.18679017,-0.37584955,-0.32053342,0.5276448,-0.08193403,0.12241218,-0.21492448,0.10250606,-0.0011813662,0.00019050401,-0.0010429991,-0.0008762028,0.00048338034,0.0010845666,-0.00042215278,-0.00039999647,-0.0019443661,-0.001562817,-0.000788254,-0.00025117403,0.0013572411,1
1023,234s26,student,2.1964172335600907,-473.57794,155.3478,14.525122,2.2849884,-5.998691,15.808383,-24.2625,-3.8151882,-8.243644,1.5632762,-7.8503375,-4.519724,-12.019368,-1.1608267,0.19527088,-0.5253648,0.6202302,-0.118069686,0.26362836,-0.25737453,0.00026831776,-0.087649606,0.12101011,-0.069948144,0.083077446,0.0009611816,-0.001059519,0.0006608624,-0.00089054805,4.81818e-05,-0.00070998166,0.00044574164,-0.0002418889,0.0003582628,-0.00025597925,0.0002141856,-3.1836335e-05,0.0007433929,1
1024,234s18,student,4.4609977324263035,-511.04767,168.35103,23.309128,9.049938,-11.725536,-1.0675925,-16.93563,-8.007544,-5.406183,-2.7749605,-7.7242117,-1.7351071,-9.710243,-1.967572,1.2435098,-0.75926685,1.0066404,-0.63438445,0.21104579,-0.19293414,0.24389437,-0.21861348,0.087199226,0.009525463,-0.0019589474,0.00047214763,-0.00022371848,0.00087299215,0.00052136555,-0.0005634796,-0.0010670722,0.0004891609,0.0011492032,0.0017854678,0.0010226188,-0.00053954386,0.00038261214,-0.00064656266,1
1025,234s5,student,24.21764172335601,-409.0128,160.57343,15.549519,5.2177706,4.777298,-5.0783606,-27.229319,-7.2512217,-12.403804,-10.0785675,-11.136912,-4.1995416,-10.1155205,-1.3728098,0.12984805,-0.15838881,0.8615159,-0.27250355,-0.16980119,-0.3135164,0.41658795,-0.18231064,0.2416947,-0.14792551,0.020030795,-0.0009073797,-0.0001046969,8.6627675e-05,0.0010207216,-0.0007578604,-0.00078474334,-0.00029905565,-0.0002814597,-0.00025236816,-0.00041587744,-1.2103859e-05,0.0013923566,-0.0011345367,1
1026,234s24,student,26.63496598639456,-456.82922,138.08449,40.681717,3.4172814,-8.749383,-2.450903,-14.566694,-2.2751873,-8.267227,-6.2841187,-8.233809,-4.8204856,-7.32959,-1.1767908,0.141595,-0.60266143,0.81297976,0.1001542,-0.10235606,-0.29884633,0.08603754,-0.014985611,0.18748231,-0.07967295,0.010474105,-0.000798925,0.00053708267,-0.0003966693,0.00043243286,-0.0001222838,-0.00011253235,-0.00075958506,-0.0005500197,0.0006043205,-0.0008898688,0.0004399123,0.0002879781,0.00014735939,1
1027,234s13,student,8.81501133786848,-481.05667,145.86284,33.266327,8.431799,-3.9419172,1.5472099,-25.939573,-3.0617945,-8.004592,-5.945821,-8.288359,-8.667491,-4.541642,-1.1860067,0.03633346,-0.5050748,0.9479907,-0.025264433,-0.11328227,-0.5040481,0.3134652,0.0682962,0.17662631,-0.1922076,0.029025212,-0.00057087006,-0.00075272337,0.00019838716,0.000117986725,-0.00066718285,-0.0005315758,0.00027487817,-0.0006579191,-0.00020260515,4.1402855e-05,0.00030947154,-0.0008775203,-0.0006493861,1
1028,234s17,student,27.573015873015873,-509.67502,162.39589,32.275906,2.994662,-10.095558,0.39260185,-15.746559,-5.5697365,-5.242565,-4.838211,-8.727483,-3.433468,-8.794415,-1.2876682,0.23292574,-0.3106701,0.7937434,-0.44898728,0.3929484,-0.47748712,0.021160996,-0.001536713,0.21510689,-0.08201878,0.0318148,-0.0005060837,-0.00020941056,-0.00026895988,-0.00040937663,0.00052049034,-0.00014725234,0.00047045882,-4.6880377e-05,0.001222552,-0.00036735844,0.00013740879,0.00012591548,-1.9035819e-05,1
1029,234s6,student,2.086984126984127,-413.68692,145.82777,25.099411,-0.8975346,-3.56644,-0.42211714,-22.312695,-12.072191,-11.982902,-11.9377985,-6.787422,-2.5598986,-12.249985,-1.0717694,-0.1614489,-0.44402754,0.6380284,0.36508077,0.15761693,-0.3727217,-0.05053494,-0.3011429,0.31978786,-0.05095257,0.060741458,-0.002055759,-0.00014595856,0.00093343656,-0.0003753464,-0.00010343409,0.00041588373,-0.0007020392,-0.001443669,-0.00063877716,-0.0010337378,-0.00015416938,-0.0012142321,0.00012083538,1
1030,234s10,student,28.059002267573696,-409.4576,145.08582,21.40298,6.608621,0.75432825,-7.4784613,-21.23604,-8.441463,-11.985241,-6.1866064,-8.559103,-3.6405375,-6.4109826,-1.3129886,0.10755386,-0.21789189,0.94427437,-0.25963134,-0.31328464,-0.29209277,0.5126031,-0.08751769,0.10782877,-0.26568162,0.15519822,0.0014303274,-0.0004122783,-0.00030245353,-0.0008056881,0.0005673892,-0.0006752311,0.0018866048,0.00023001868,0.0013855556,0.0022333274,-0.00041553503,0.00016253954,-0.0003193249,1
1031,234s27,student,2.059002267573696,-510.6807,153.84912,17.83901,1.2862234,-0.4208331,23.110521,-22.75295,1.8430433,-7.010417,3.192748,-9.479127,-2.6227095,-7.423,-1.3435047,0.470599,-0.8518934,1.0995979,-0.24145219,0.15348841,-0.4379165,-0.032663293,0.09006722,0.16539088,0.06349844,-0.09009237,-1.0876378e-05,0.00013230447,-0.0003240996,-1.081533e-05,0.00020469734,-0.00046703237,-0.00086908555,0.0005130832,0.00017343357,-0.00030847086,-0.000120333214,0.0006830959,0.00016999582,1
1032,234s16,student,3.8682539682539683,-526.43805,164.87604,23.925858,11.015055,-9.507534,-6.3125286,-21.371258,-7.50306,-4.7441196,-9.348618,-8.64373,-0.9476779,-7.341701,-0.37950248,-0.52224994,-1.0946108,0.67667437,0.7590759,0.31567433,-0.85020286,-0.22585754,0.10515967,0.42385477,-0.026311167,-0.051559612,-0.00014553868,-0.00094597414,-0.00073742075,-0.00010962638,-0.000121767,-0.00013858941,-0.00013876212,-0.000102050064,3.8552935e-05,0.0011825286,0.00037055602,-0.00079320616,0.0007298147,1
1033,234s11,student,1.5219954648526077,-482.0944,136.7633,51.64435,7.435716,-13.602588,12.237721,-25.19713,-0.6455863,-10.06359,-8.261215,-11.300105,-6.390278,-3.5079072,-0.62598425,-0.18086183,-0.82194936,0.061422177,0.11422183,0.5886238,0.16417606,0.19046018,-0.46809873,-0.055480316,-0.09518551,0.19142607,1.8942344e-05,0.00094073,-0.0009013993,0.00015968748,-0.0006674145,0.00024657842,0.0005976944,0.0015602894,0.0009794027,-0.00013738364,-0.0010407337,7.15748e-05,0.00034460466,1
1034,234s19,student,7.0849886621315195,-421.06094,150.00574,23.763706,0.37261412,5.337719,-3.0230813,-30.350298,-5.270892,-11.644125,-5.825963,-11.1223545,-4.1116977,-10.813635,-1.1343246,-0.17799959,-0.36022666,1.2243764,-0.09464723,-0.37584206,-0.58563465,0.56812966,0.046959616,0.099592835,-0.27353156,0.13110532,0.0005160903,0.00066617585,-4.7062356e-05,-0.0010284168,-0.00018293396,0.0023919782,0.00069962454,-0.0014130519,-0.0016550568,0.0010149113,0.00076769374,0.00016079932,0.00029203575,1
1035,218s7,student,2.9429931972789114,-351.7994,135.1013,34.146614,1.3413428,-39.437855,2.728499,-14.289405,-10.775099,-11.659218,-1.6087232,-7.998962,-6.168942,-9.270383,-1.1996678,0.33524424,-1.0822101,1.1063112,-0.11743078,0.47637424,-0.23537755,-0.2152719,-0.04175493,-0.15255532,0.21647818,0.0049223793,-0.0023091557,0.0031665843,-0.0037333393,0.0030380106,-0.000710577,0.0006580494,0.00075070834,0.0016427734,-0.001177026,0.0029493815,-0.0030709882,0.003983987,-0.0040930808,1
1036,218s17,student,3.2970068027210884,-441.78625,155.53055,38.000084,-3.2562337,-16.964314,8.700353,-17.946653,-5.5415444,-6.722533,-5.977915,-9.706981,-5.2040052,-7.266149,-0.9681204,-0.3455332,-0.46183115,0.62414545,0.32848173,-0.06399984,0.18464942,-0.15214482,-0.14547968,0.025266789,-0.18913312,0.19430803,-0.00043728683,1.0152546e-05,4.221384e-06,0.0018767108,0.0005067157,0.0001218597,-0.0002499848,0.0014026354,8.94714e-05,-0.00048652478,-0.00069942494,0.0012594427,-0.0012543311,1
1037,234s25,student,30.385986394557822,-522.34814,150.60986,28.424683,-2.1485868,-3.2346196,3.1723828,-14.987998,-8.405926,-4.301254,-3.1220016,-6.4361153,-4.086749,-9.622615,-1.1834217,0.05846679,-0.09789354,0.0532299,0.37881702,-0.009456083,-0.1203835,-0.051388238,-0.14615956,0.14039421,-0.040820442,0.055751313,-0.0013318522,-5.4527398e-05,-0.0016740053,-0.0010097506,-0.0012401668,-0.0005618455,1.2498745e-05,-5.384865e-05,0.00011004203,0.0005311101,2.6859228e-05,0.0005270665,3.244822e-05,1
1038,234s1,student,12.009024943310658,-423.209,133.8077,30.106365,6.720314,-8.376436,5.547905,-28.6398,-4.429092,-9.832881,-8.677003,-9.108622,-9.61649,-7.140291,-0.80170447,-0.31506884,-0.4889262,0.50578624,0.2466,0.08915244,-0.31043646,0.16659516,-0.12753287,0.16419965,-0.1323006,0.078346126,-0.0008445448,-0.00061771285,0.00083515316,0.0014455132,0.00018330345,0.0006620887,0.00090999296,0.00208806,-0.0011678726,-0.00064439466,-0.0017205527,-0.0011883199,-0.0002262106,1
1039,234s23,student,28.256009070294784,-401.8038,162.5368,28.070498,-2.0155818,8.859265,-5.4776545,-30.123482,-4.3595924,-16.280418,-10.380959,-9.408208,-7.366592,-8.369823,-1.2827305,-0.046381988,-0.35210553,1.1760246,-0.08108483,-0.297019,-0.6361655,0.56191486,-0.00057736784,0.23274404,-0.33636317,0.10484771,0.0008578414,-0.0015686289,-0.0006557633,0.0007682129,0.0013583992,0.00094463327,-0.00096667046,-0.0019735512,-0.0023679044,-0.0012278169,0.0011827069,0.0018398312,2.6372214e-05,1
1040,218s1,student,5.495011337868481,-428.59402,144.59772,37.536293,2.6318266,-17.77738,9.439632,-13.855487,-1.6893388,-10.523669,-6.7955217,-8.006508,-9.85132,-4.7233696,-1.4816214,0.76383185,-1.1125677,1.1379191,-0.70736086,0.67141044,-0.30129156,0.21500233,-0.0024724007,-0.15014833,-0.20769435,0.20101362,-0.0010840391,0.0032094775,-0.0019639255,0.003399106,-0.0015709532,0.002399261,-0.0017439685,0.0027786803,-0.0011520496,0.0025998927,-0.002278536,0.0031697932,-0.0018137037,1
1041,234s8,student,18.253015873015872,-393.19717,160.63884,12.942669,5.811618,5.8918824,-9.091891,-27.644564,-10.651852,-12.714458,-12.891725,-11.414841,-5.0210023,-8.647588,-1.5061383,0.38435268,-0.2368415,0.81840974,-0.30293813,-0.19884038,-0.22021466,0.39966983,-0.20595568,0.29718637,-0.24338078,0.068698645,-0.0006696506,-0.0006182017,0.00018164377,0.0002650629,0.00039686705,0.0018322475,-0.00077490427,-0.00029863341,-0.0003194529,-0.0012923587,0.00091021927,0.00021255405,-0.0015820527,1
1042,218s14,student,15.164036281179138,-480.6119,155.1474,43.04105,-8.617391,-10.91903,7.0849295,-10.599108,-6.6115103,-8.299328,-7.367643,-4.795584,-9.129873,-4.253624,-1.560379,0.98696643,-1.8621962,2.4083796,-1.6634165,1.7298272,-1.5919503,0.9406725,-0.6980099,0.486829,-0.27468473,0.12852943,4.473968e-05,0.0005386184,-0.00042476685,0.00014588024,0.00049429224,0.0010997902,0.00030928996,6.572052e-05,0.0009853507,0.0002386194,0.0010058512,0.00041984936,0.0011092913,0
1043,218s5,student,1.759002267573696,-466.41434,146.2478,41.34397,9.3507805,-25.031206,11.311021,-12.357413,-2.6249473,-11.7618065,-5.8806486,-5.718472,-6.13053,-5.99965,-1.4855855,0.8695717,-1.2243562,1.0666658,-0.7157153,0.67350316,-0.017454907,-0.02055955,0.106376275,-0.38345343,0.035622776,0.12171118,-0.00043122165,0.0017173537,0.0013849211,0.0013357969,0.002452314,0.0022084503,0.0018989269,0.0028249496,0.0034450449,0.0030316124,0.004551563,0.0037206835,0.0041177203,1
1044,234s14,student,118.26403628117914,-447.72525,133.27466,30.898243,1.2979603,-10.91799,0.57756406,-11.439587,-6.8480473,-7.803934,-5.3945894,-5.2427964,-5.569976,-8.000395,-1.2199295,0.26222277,-0.43438157,0.38077104,0.031200366,0.12987709,-0.20736896,0.15914634,-0.16210876,0.1812493,-0.055038854,-0.0057601277,-0.00091795035,-0.0009841619,-0.00014157749,-0.000977884,-0.0009999817,-0.0017345608,-0.00046410222,0.0013779721,0.0003545119,-0.0010104009,0.0017276215,-0.00038122156,0.00030010956,1
1045,218s2,student,10.248027210884354,-380.25122,133.3853,27.554487,5.3386745,-21.790527,9.480021,-15.454582,0.17342503,-7.282696,-9.039865,-4.0864015,-10.219447,-5.444087,-1.5961981,0.87540615,-1.1107413,1.1018327,-0.26270926,0.031557456,0.20092548,-0.3039369,0.22026229,-0.15346093,-0.09283139,0.11695057,-0.0011393504,0.0008249552,-0.0016997536,0.0018681504,0.00037907663,-0.0011145787,0.0006115821,-0.00016917688,-0.00028459413,-0.00027770983,-0.0010793076,-0.00028646446,0.00016465182,1
1046,218s16,student,3.9649886621315193,-412.6631,153.43698,28.067863,10.072509,-18.457684,4.456458,-18.631058,-3.5536501,-8.597307,-11.065608,-6.658998,-4.3834734,-6.0332994,-1.3308586,0.42419752,-0.5014873,0.2683384,0.09075195,-0.05863461,0.3135557,-0.13839284,0.18137603,-0.15843713,-0.13178161,0.076094635,-0.0016160313,0.00012164611,0.0009758123,0.00034260884,0.0011683833,0.0018667182,-0.00021358146,0.0005304611,0.0022939774,0.0009855034,-0.00052664377,0.00071646145,0.00075787294,1
